product_category_name,agro_industria_e_comercio,alimentos,alimentos_bebidas,artes,artes_e_artesanato,artigos_de_festas,artigos_de_natal,audio,automotivo,bebes,bebidas,beleza_saude,brinquedos,cama_mesa_banho,casa_conforto,casa_conforto_2,casa_construcao,cds_dvds_musicais,cine_foto,climatizacao,consoles_games,construcao_ferramentas_construcao,construcao_ferramentas_ferramentas,construcao_ferramentas_iluminacao,construcao_ferramentas_jardim,construcao_ferramentas_seguranca,cool_stuff,dvds_blu_ray,eletrodomesticos,eletrodomesticos_2,eletronicos,eletroportateis,esporte_lazer,fashion_bolsas_e_acessorios,fashion_calcados,fashion_esporte,fashion_roupa_feminina,fashion_roupa_infanto_juvenil,fashion_roupa_masculina,fashion_underwear_e_moda_praia,ferramentas_jardim,flores,fraldas_higiene,industria_comercio_e_negocios,informatica_acessorios,instrumentos_musicais,la_cuisine,livros_importados,livros_interesse_geral,livros_tecnicos,malas_acessorios,market_place,moveis_colchao_e_estofado,moveis_cozinha_area_de_servico_jantar_e_jardim,moveis_decoracao,moveis_escritorio,moveis_quarto,moveis_sala,musica,papelaria,pc_gamer,pcs,perfumaria,pet_shop,portateis_casa_forno_e_cafe,portateis_cozinha_e_preparadores_de_alimentos,relogios_presentes,seguros_e_servicos,sinalizacao_e_seguranca,tablets_impressao_imagem,telefonia,telefonia_fixa,utilidades_domesticas
bebidas,-0.0010811955693597877,-0.0014088180778696726,-0.0018855191319336543,-0.0019023267097482025,-0.0006329594831660094,-0.0008179765314284959,-0.001402684836298411,-0.0025860312811636695,-0.006786219741018255,-0.007098151474985731,1.0,-0.001496387219515694,-0.008419884600707831,-0.011151401759025226,-0.0022418004160969034,-0.000639719960642221,-0.0026394043331110146,-0.0004766481364477512,-0.001082110273015359,-0.002058495105598117,-0.004378036284759375,-0.003297334388293153,-0.0013793927784960425,-0.001907098050138614,-0.0018003202901215366,-0.001620574745382922,-0.007965975266520962,-0.000940293914082132,-0.003633153802854688,-0.0015813082926079262,-0.005384406581675708,-0.0033568444213683867,-0.008945527128317726,-0.005525248112399931,-0.0020164485842666855,-0.0006686934196622553,-0.0007565643663636348,-0.000408549274109885,-0.0013278353901913346,-0.0013603169911157917,-0.006575203840735191,-0.0007444993058545439,-0.00047108808699276254,-0.002062370105746482,-0.009441493935384255,-0.00304423900120734,0.007015459912999404,-0.0009548434183658543,-0.0030678428205255085,-0.002277424513780967,-0.004183055974480905,-0.0021300433985077184,-0.0008461473126843333,-0.0018642780601551608,-0.009056333535612046,-0.003576342576284928,-0.000953112640018656,-0.0024834213122270792,-0.0008711612817462536,-0.005157536882474092,-0.0003860410195270998,-0.0017095768723910786,-0.007431634484776286,-0.0053656106269520075,-0.0012153172575358842,-0.0005255067871331257,-0.010067779275360749,-0.00020426812489121626,-0.001405664052056982,-0.0012267949760043624,-0.006107889371974086,-0.0017607199854999165,-0.00708965607674762
beleza_saude,-0.006860944097905733,-0.014571414652934253,-0.010793157003282278,-0.01207159701853373,-0.0040165717963613805,-0.005190634714543763,-0.008359240571810454,-0.01600276095794159,-0.0506958770504056,-0.04318126276024732,-0.001496387219515694,1.0,-0.05213241755553532,-0.06925529763860487,-0.013943244910777095,-0.004059471766869778,-0.01674887142940053,-0.0030246666849323475,-0.006866748534054712,-0.013062595006455752,-0.025140870324791058,-0.02050874835552344,-0.008753214506715309,-0.012101874519310033,-0.011424294751932103,-0.009796144342760894,-0.04851624279335528,-0.0059668242850259645,-0.022502855638237947,-0.009328021677696405,-0.04055144731911538,-0.020728159943978048,-0.06562710519560352,-0.033831320422632746,-0.011474024899479325,-0.004243328682577492,-0.001026444761418116,-0.0025925316476904233,-0.008426046722257741,-0.008066615405993195,-0.04094973047933846,-0.00472437019088247,-0.002989384272043091,-0.012631577401632484,-0.061601237755564815,-0.01931783129699234,-0.003126771227268672,-0.006059151092841275,-0.018167331003031223,-0.013441897230632214,-0.02374511631228564,-0.012748420295279344,-0.0053693980769434916,-0.011830151654478364,-0.058236050671807024,-0.022092298861527925,-0.006048168090484922,-0.01575904977563551,-0.00552812925219451,-0.0370324745089525,-0.0024497009879926625,-0.010848464130770556,-0.042909738745528316,-0.03278139342541488,-0.007712040264936634,-0.0033347090866505625,-0.06242912325424306,-0.0012962244995995684,-0.006826540894304584,-0.006096471905815384,-0.05089309674084088,-0.011173003048591468,-0.05707905170571137
brinquedos,-0.0046368374749843075,-0.011261754387131053,-0.008086275987911057,-0.008158357310553057,-0.00022351033913726193,-0.0018284357250042905,-0.006015582933244875,-0.01109050674623255,-0.03370924107247317,-0.01135192737412197,-0.008419884600707831,-0.05213241755553532,1.0,-0.04601124316662266,-0.00916845733885549,-0.0027435161325696095,-0.011319403510552415,-0.0020441629656058227,-0.004640760291826037,-0.008828104293251073,-0.01738693885767278,-0.012831068800150955,-0.005915692136844957,-0.008178819778727336,-0.00633277706270716,-0.006950030062419032,-0.028124198641884708,-0.004032563748755887,-0.01558121785074811,-0.0067816311483865676,-0.027436520644171868,-0.01349163620057951,-0.046766554721036295,-0.019571189854841638,-0.007952681809719617,-0.0028677723026569414,-0.0017558875398109265,-0.0017521127890785684,-0.005694582064829667,-0.00583388332417834,-0.02779122469633642,-0.0031928749796211425,-0.002020318023574796,-0.00884472269829523,-0.04250362884511802,-0.009451392437193113,-0.0021131683621686366,-0.004094961050980467,-0.012643957016042973,-0.009767009439560232,-0.017939539572766828,-0.00913494776841512,-0.0036288047047169708,-0.007404292382366104,-0.03968249710867801,-0.014767621965021169,-0.004087538399493018,-0.009317700572476965,-0.00373608012503072,-0.02420964550523649,-0.0016555834272280032,-0.007331726408167938,-0.030491254770052535,-0.022511272045540553,-0.0037403784130768305,-0.0022536991761632225,-0.03857639043054062,-0.0008760284663404717,-0.006028359658998194,-0.005261258073992918,-0.03465356458874503,-0.007551059811088751,-0.038168839375888004
cama_mesa_banho,-0.0062703884780383225,-0.014768337902567517,-0.010633881853457906,-0.011032534557400305,-1.847376343091899e-05,-0.003102119737109638,-0.007299362022330944,-0.014997675914318963,-0.041236523149518804,-0.03132334594579719,-0.011151401759025226,-0.06925529763860487,-0.04601124316662266,1.0,0.00464595401389345,-0.003710052819359311,-0.013385423630193231,-0.002764318563227433,-0.006275693297467139,-0.010994273275165023,-0.02505101996502626,-0.018162539816757722,-0.007999781750948625,-0.009372608008654304,-0.009423309236485064,-0.008270730464343682,-0.043062746063100746,-0.0054532300093696915,-0.020219110932477836,-0.008898412568670263,-0.03389009075821077,-0.01924694702873734,-0.06416164334553345,-0.030146417889347372,-0.009316319069477353,-0.0038780842548893223,-0.004387691385518776,-0.002369379540286586,-0.006855310619198591,-0.006580910288311702,-0.03640751985969195,-0.004317720125418341,-0.0027320730832903236,-0.011960705458847691,-0.05597595751210001,-0.01726360203554827,-0.0028576344592155804,-0.005537609789131252,-0.017791939607786668,-0.013207912458677886,-0.024093576618760795,-0.008799149912128608,-0.0030018491750500383,-0.008212753705542595,-0.011166462456261588,-0.0187910664117002,-0.004823603599376038,-0.011579992875984529,-0.005052295642322423,-0.035530508715874674,-0.0022388430266378732,-0.008838524276289277,-0.04194333745280444,-0.02769805201911683,-0.007048226560275653,-0.003047674071696144,-0.05711391844981689,-0.0011846520028812387,-0.008152141874970749,-0.006463850301618673,-0.04662587070234295,-0.009911363853716734,0.0059665231849909085
casa_conforto,-0.001234561359655658,-0.0029984503194888244,0.0037508613483791236,-0.002172168584344717,-0.000722743731374235,-0.000934005139703603,-0.0016016533435244688,-0.0029528555101978283,-0.009302618038648094,-0.007602577478126041,-0.0022418004160969034,-0.013943244910777095,-0.00916845733885549,0.00464595401389345,1.0,-0.0007304631713178188,-0.0030137994406470568,-0.0005442598805308939,-0.0012356058125009037,-0.002350489206977201,-0.004167464024651554,-0.0037650557780781494,-0.0015750573461262947,-0.0021776167314206995,-0.0020556927240316446,-0.0018504505732189335,-0.00909593558715996,-0.0010736730393120098,-0.004148510617136834,-0.0018056142395337371,-0.006903161633643883,-0.0027496927195131333,-0.012484062412819928,-0.0063089953523565384,-0.0023024784566423057,-0.0007635464672315138,-0.0008638817613338783,-0.00046650130801969615,-0.0015161866281825595,-0.0015532756900853986,-0.0075078855515822605,-0.0008501052920913516,-0.00053791114732348,-0.0023549138694410913,-0.011472944029914577,-0.003476059231978517,-0.0005626326176957695,-0.0010902863665396246,-0.0035030112137441867,-0.002600473386985366,-0.004776415495698765,-0.002432186506040131,-0.0009661718993494349,-0.0021287227971940304,-0.0072295194046971935,-0.004083640812722904,-0.0010883100801672859,-0.0017716507733773399,-0.0009947340582507852,-0.007237665472254978,-0.00044080029502197135,-0.0019520775036700503,-0.008485799455709963,-0.006126713555545901,-0.0013877079858594747,-0.0006000490494199091,-0.011128583435383659,-0.00023324321810654476,-0.001605055156075171,-0.0014008137995714463,-0.009401981045896997,-0.0020104751821715416,-0.009973358145097967
casa_conforto_2,-0.0003522943160945429,-0.0008556375075131176,-0.0006143732844383333,-0.0006198498275348623,-0.00020624208474102795,-0.0002665276208000226,-0.0004570476508635144,-0.000842626576925496,-0.0008142966670863884,-0.002312845603775733,-0.000639719960642221,-0.004059471766869778,-0.0027435161325696095,-0.003710052819359311,-0.0007304631713178188,1.0,-0.0008600175313157259,-0.00015530994947290813,-0.0003525923610624418,-0.000670735384015736,-0.0014265294295366842,-0.001074395970699925,-0.00044945821949100606,-0.0006214045102836024,-0.0005866122867438905,-0.0005280444054564738,-0.002595615342936283,-0.0003063832397922041,-0.0011838186083215835,-0.0005152499133980125,-0.002117333956119674,-0.0010937865851244765,-0.003727574410470499,-0.0018003343337442174,-0.0006570350407139442,-0.00021788554969414282,-0.0002465172199950837,-0.0001331207703696815,-0.0004326588768307487,-0.00044324260812564933,-0.002142449530777885,-0.00024258596799855086,-0.00015349827554849975,-0.0006719980052896593,-0.0032739182536355507,0.0032019958080437855,-0.0001605527920612206,-0.0003111240173225622,-0.0009996189579120733,-0.0007420708466410921,-0.0013629974867429184,-0.000694048517765662,-0.00027570672437537513,-0.0006074521417076398,-0.0031251692224227206,-0.0011653073668976923,-0.00031056006442504145,-0.0008091923769940024,-0.000283857219413662,-0.002065339553783142,-0.0001257867316634209,-0.0005570446569871466,-0.002421506952557323,-0.0017483184169640967,-0.00039599622326885113,-0.00017122994157822016,-0.003280462401917033,-6.655826327616023e-05,-0.00045801839178024744,-0.00039973609706483635,-0.0026829484469058453,-0.000573709013155667,-0.0030080527837334143
casa_construcao,-0.0014535221685076482,-0.003530253054219522,-0.0025348271257101596,-0.002557422655737025,-0.0008509289777183701,-0.001099659539350819,-7.986539140711993e-05,-0.003476571586259222,-0.009467488527914349,-0.009542510917267521,-0.0026394043331110146,-0.01674887142940053,-0.011319403510552415,-0.013385423630193231,-0.0030137994406470568,-0.0008600175313157259,1.0,-0.0006407893747797216,-0.0014547518646686832,-0.002767370080440668,-0.00588568153141502,-0.0037409328650223643,-0.0018544082490187905,-0.0001321181906975818,-0.0009539362432584701,0.00919680848277402,-0.010310482325326718,-0.0012640988251926626,-0.004884287120390367,-0.0021258565274287797,-0.007824283594826474,-0.0045128262832035675,-0.014613871740368883,-0.007427953688927691,-0.002710844182078,-0.0008989684539586205,-0.001017099135047002,-0.0005492396044482966,-0.0017850962679350955,-0.0018287634159981074,-0.0036760247778199837,-0.0010008792823105093,-0.0006333146353617708,-0.0027725794974770607,-0.011275001952312442,-0.004092570298924301,-0.0006624206858170067,-0.0012836586787626364,-0.0041243024624779455,-0.0030616912533627466,-0.004188071746806441,-0.002863557146694148,-0.0011375313695912341,-0.0025062713587537945,-0.0012931326443618382,-0.004406526222172122,-0.0012813318798303322,-0.002400046542398853,-0.0011711592900010585,-0.005621370044091738,-0.0005189802804761652,-0.0022982963981805727,-0.009990834015592856,-0.006157410696078127,-0.0016338307570426354,-0.0007064732657492503,-0.013534776481782885,-0.00027461104749502583,-0.0018897264463902134,-0.0016492610073236018,-0.009677340895627117,-0.0023670514419273626,-0.010156616641779049
cds_dvds_musicais,-0.0002624905264469519,-0.0006375258683838738,-0.00045776261352987985,-0.00046184312409972207,-0.00015366865409393042,-0.000198586727915523,-0.0003405410561727995,-0.0006278315705667317,-0.0019779082564034835,-0.0017232752059578712,-0.0004766481364477512,-0.0030246666849323475,-0.0020441629656058227,-0.002764318563227433,-0.0005442598805308939,-0.00015530994947290813,-0.0006407893747797216,1.0,-0.000262712596395164,-0.0004997573790252132,-0.0010628910085812035,-0.0008005203350650111,-0.00033488625634949795,-0.0004630015007028376,-0.00043707820686590443,-0.0003934399382658355,-0.0019339637533019017,-0.00022828270066666738,-0.0008820499097483207,-0.0003839069063586404,-0.0015776016796612482,-0.0008149680634441191,-0.002777373703389548,-0.0013414088319217393,-0.0004895494075607383,-0.00016234406867084668,-0.00018367720368609334,-9.918678644246163e-05,-0.0003223692553721833,-0.0003302550743378944,-0.0015963150114207086,-0.00018074807210768319,-0.0001143698360055652,-0.0005006981439134272,-0.0024393596112134265,-0.0007390743365054847,-0.00011962607679247429,-0.00023181500060130087,-0.0007448048251743118,-0.000552908628657761,-0.0010155540736711747,-0.000517127732367805,-0.00020542597459005278,-0.00045260574804555683,-0.0023285283836637803,-0.0008682573922861832,-0.00023139480565009105,-0.0006029201248226154,-0.000211498816630541,-0.0015388612361794856,-9.372227681786528e-05,-0.00041504769900340685,-0.0018042375529020364,-0.0013026523582703954,-0.00029505232519548346,-0.0001275815006231502,-0.00244423558238039,-4.959181221097479e-05,-0.00034126434429478407,-0.00029783886303247234,-0.001999034665292094,-0.0004274641230662943,-0.0022412662444730082
cine_foto,-0.0005959190302395986,-0.0014473428903604556,0.045318240518884556,-0.0010484991986632948,-0.0003488662107749845,-0.00045084145290777834,-0.0007731132193537234,-0.0014253344139699283,-0.004490345560326522,-0.00391226496236191,-0.001082110273015359,-0.006866748534054712,-0.004640760291826037,-0.006275693297467139,-0.0012356058125009037,-0.0003525923610624418,-0.0014547518646686832,-0.000262712596395164,1.0,-0.0011345740232799183,-0.002413027958218894,-0.0018173810240554537,-0.0007602754119382852,-0.0010511290027606795,-0.000992276653561534,-0.0008932068888066244,-0.0015512929094438036,-0.0005182587251553553,-0.0020024735138254833,-0.0008715645262944595,-0.0035815496878058546,-0.0018501809745960517,-0.005396609230706845,-0.0030453329538930227,-0.001111399379462622,-0.00036856156782874154,-0.00041699311049176406,-0.00022517876888527655,-0.0007318586946385384,-0.0007497614725189483,-0.0036240336229999897,-0.00041034325050147316,-0.00025964808209895835,-0.0011367097944540376,-0.0055379553448900885,-0.0016778832662912582,-0.0002715810609947663,-0.000526277927905466,-0.001690892906282971,-0.001255240630055352,-0.0023055612975057477,-0.0011740090621704714,-0.0004663682503927113,-0.0010275280487529641,-0.005286340787459652,-0.000541957667010476,-0.0005253239804574373,-0.0013687792125665083,-0.0004801551180124687,-0.0034935992088945215,-0.00021277296773007664,-0.0009422619004243144,-0.004096069703546211,-0.0029573460824944713,-0.0006698424430032162,-0.00028964185929667596,-0.005549025016807775,-0.00011258579515462953,-0.0007747552639717709,-0.0006761685795995419,-0.0020597809510532828,-0.0009704502830175973,-0.004196391623432096
climatizacao,-0.001133614972217877,-0.002753276010980941,-0.001976934403855253,-0.001994556860325897,-0.000663647139572689,-0.0008576343348310695,-0.0014706909432420218,-0.0027114093527841002,-0.008541970803603265,-0.006716652844076868,-0.002058495105598117,-0.013062595006455752,-0.008828104293251073,-0.010994273275165023,-0.002350489206977201,-0.000670735384015736,-0.002767370080440668,-0.0004997573790252132,-0.0011345740232799183,1.0,-0.004590295800282509,-0.0011915454779116619,-0.0014462696209514192,-0.0019995595287213377,-0.0018876048825078736,-0.0016991447680941272,-0.008352188157589634,-0.0009858820083031162,-0.0007965119767098747,-0.0016579745672229032,-0.005320663305135016,-0.003519593682503239,-0.01074104876174152,-0.004953875865661881,-0.0021142116843724944,-0.0007011135578381655,-0.0007932447352371207,-0.00042835689226320366,-0.0013922125854187455,-0.0014262689857343091,-0.005954645718183933,-0.0007805947266527006,-0.0004939277627309402,-0.0021623596104016454,-0.010128646392936702,-0.00319183227214079,-0.0005166278324602139,-0.00100113691348566,-0.0032165804710225236,-0.0023878404611359077,-0.00438586229603663,-0.0022333138947766245,-0.000887170914813164,-0.001954663505160825,-0.008981052195077029,-0.0030925477708729156,0.0014919152793401445,-0.0026038245638876673,-0.0009133976314653489,-0.006645863228329816,-0.0004047573741772711,-0.0017924619686033965,-0.007109892528475141,-0.004761315968920382,-0.0012742392571523395,-0.0005509848345466057,-0.010555893537643479,-0.00021417161823985905,-0.0014738145997618246,-0.0012862734477016987,-0.008063362721554113,-0.0018460846437132895,-0.009679332072864531
consoles_games,-0.0024109882349583394,-0.005855706066655858,-0.0030549931170712687,-0.004242051527241865,-0.0014114540517607113,-0.0018240287415475878,-0.003127886141516895,-0.005766663470339358,-0.016200299673865198,-0.015437035598642035,-0.004378036284759375,-0.025140870324791058,-0.01738693885767278,-0.02505101996502626,-0.004167464024651554,-0.0014265294295366842,-0.00588568153141502,-0.0010628910085812035,-0.002413027958218894,-0.004590295800282509,1.0,-0.00735281815999826,-0.003075946530478016,-0.004252691272605557,-0.004014584559581564,-0.0036137649429162904,-0.016707415636018772,-0.0020967876936430468,-0.008101671263473224,-0.003526203581815659,-0.014490348054075283,-0.007485521246907172,-0.024158235244827415,-0.011415700187571608,-0.0031998270392074946,-0.001491138156027027,-0.0016870840373231601,-0.0009110354511191363,-0.0029609772685327213,-0.0030334088987583486,-0.013395779069363248,-0.0016601798215033592,-0.001050492498818828,-0.004598936771475018,-0.02174847143382811,-0.00678843367870823,-0.001098771325749769,-0.002129232040111518,-0.006841068495469446,-0.005078492609790263,-0.009327913493594488,-0.0047498433394373455,-0.0018868475544451852,-0.004157205779511687,-0.021194374888706423,-0.007974986320661126,-0.002125372529075195,-0.003880356142223023,-0.0019426269035537377,-0.014134515199015913,-0.0008608436647981084,-0.0038122332748110367,-0.015100713908366108,-0.01103255835240424,-0.002710069938037014,-0.0011718422800409327,-0.022164349083128643,-0.00045550320390356494,-0.0031345295780484997,-0.0027356644234159655,-0.018361230496701342,-0.003926278732912282,-0.018816857558943408
construcao_ferramentas_construcao,-0.001815844798859465,-0.004410246906480909,-0.003166688993092167,-0.003194916960002962,-0.0010630418935922467,-0.0013737740629690303,-0.002355779136183185,-0.00434318414231891,-0.012445874004991952,-0.011921193355427405,-0.003297334388293153,-0.02050874835552344,-0.012831068800150955,-0.018162539816757722,-0.0037650557780781494,-0.001074395970699925,-0.0037409328650223643,-0.0008005203350650111,-0.0018173810240554537,-0.0011915454779116619,-0.00735281815999826,1.0,-0.002316660624034474,-0.003202930323983586,-0.003023599363280887,-0.002721720571153519,-0.01337868482398622,-0.0015792034870215424,-0.004569277259930369,-0.0026557734048296743,-0.010913459786381228,-0.005637748299996772,-0.01687511563890149,-0.009279535850531035,-0.0033865822036954034,-0.001123056274494564,-0.0012706336472293176,-0.0006861497544884703,-0.002230071094767967,-0.0022846232477445197,-0.009131637400798835,-0.0012503706365453858,-0.0007911823511050882,-0.0034637064153532748,-0.01646165291626812,-0.005112734193038482,-0.0008275437300228487,-0.0016036390678066384,-0.0051523763019746625,-0.0038248856870482717,-0.007025352905484911,-0.0035773622609417363,-0.001421086286652581,-0.0020912986055961883,-0.01209762417335572,-0.006006390749392354,-0.0003335044033562676,0.0005193132491100578,-0.0014630967118773421,-0.010645462941869811,-0.0006483476230574576,-0.002871197736982861,-0.012134330555381106,-0.007252566421146363,-0.0020410993011813166,-0.0008825773923084749,-0.014749968616318292,-0.00034306394020475265,-0.0011985154782460452,-0.0020603758834893456,-0.013538963251986866,-0.0029570914999319524,-0.013001284016155485
construcao_ferramentas_ferramentas,-0.000759632754054086,-0.0018449638458820205,-0.0013247391421151754,-0.001336547909174613,-0.000444708403389742,-0.000574698771368961,-0.0009855065775918681,-0.0018169090956815528,-0.0010377799670478708,-0.0049870610890768614,-0.0013793927784960425,-0.008753214506715309,-0.005915692136844957,-0.007999781750948625,-0.0015750573461262947,-0.00044945821949100606,-0.0018544082490187905,-0.00033488625634949795,-0.0007602754119382852,-0.0014462696209514192,-0.003075946530478016,-0.002316660624034474,1.0,-0.0013399001856211497,-0.001264879637801565,-0.001138592953830419,-0.0055967818421759595,-0.0006606372388276229,-0.0025526026071293925,-0.0011110048980626157,-0.004565490133845278,-0.002358471533734707,0.001626561855634538,0.0009705805802699798,-0.0014167283282357187,-0.00046981456305509526,-0.0005315514505671774,-0.00028704095637633643,-0.0009329184126964158,-0.0009557395272713954,-0.0046196454587417194,-0.0005230747092614411,-0.00033097984404087876,-0.001448992141389092,-0.007059368902476636,-0.0021388393756138963,-0.00034619110792524565,-0.0006708595152800809,-0.002155423086075671,-0.001600086334591758,-0.0029389561151632474,-0.0014965384421813822,-0.0005944911648597035,-0.0013098154647422475,-0.006738629591392335,-0.00251268784080655,-0.0006696434948303184,-0.0017448167790779171,-0.0006120656266377822,-0.004453377479062372,-0.00027122697424191567,-0.0012011245926678716,-0.005221361547140559,-0.0037698023310869856,-0.0008538647600434381,-0.0003692136550470962,-0.0070734796875642865,-0.00014351590283380529,-0.0009875997325545446,-0.0008619288431173732,-0.005785093385274163,-0.0012370570224361321,-0.0064860978904759115
construcao_ferramentas_iluminacao,-0.0010502404874538037,-0.0025507795951302784,-0.001831535929617266,-0.0018478622994407838,-0.0006148375881085261,-0.0007945575208025766,-0.0013625253820549754,-0.0025119921226724523,-0.007913730676158024,-0.005597644032240308,-0.001907098050138614,-0.012101874519310033,-0.008178819778727336,-0.009372608008654304,-0.0021776167314206995,-0.0006214045102836024,-0.0001321181906975818,-0.0004630015007028376,-0.0010511290027606795,-0.0019995595287213377,-0.004252691272605557,-0.003202930323983586,-0.0013399001856211497,1.0,0.00039732582161384355,-0.0015741770118001118,-0.0077379060588545585,-0.0009133729055699314,-0.003529135088080483,-0.0015360347740110308,-0.0063120798281085235,-0.00046362429964924134,-0.009618369127909676,-0.005367057945220864,-0.0019587168169027686,-0.0006495484470391367,-0.000734903611740119,-0.0003968523373103904,-0.0012898189069334794,-0.0013213705460216611,-0.004707608650398477,-0.0007231839789656928,-0.0004576006377920589,-0.0020033235859927877,-0.009760025482952567,-0.002957081163814833,-0.0004786311753925551,-0.0009275058514533357,-0.002980009195901694,-0.00221222089627031,-0.004063293330259215,-0.0020690593640437676,-0.0008219217607944102,-0.00181090299861861,0.0006143581575063304,-0.003473950390717403,-0.0009258246260149972,-0.002412319920114805,-0.0008462195694473968,-0.006157076968396894,-0.00037498850348173366,-0.0016606309706419502,-0.0072188636774487315,-0.005211990947830214,-0.0011805222155333735,-0.0005104613077593246,-0.00977953453878202,-0.0001984198429374416,-0.0013654193016188363,-0.0011916713221157829,-0.007998258717110985,-0.0017103098350061147,-0.00896744193007969
construcao_ferramentas_jardim,-0.000991437885919299,-0.002407962328107551,-0.0017289888665855376,-0.0017444011286111452,-0.000580413044269389,-0.0007500705201106953,-0.0012862380573148474,-0.0023713465528130617,-0.0022282029975596042,-0.006508883768791108,-0.0018003202901215366,-0.011424294751932103,-0.00633277706270716,-0.009423309236485064,-0.0020556927240316446,-0.0005866122867438905,-0.0009539362432584701,-0.00043707820686590443,-0.000992276653561534,-0.0018876048825078736,-0.004014584559581564,-0.003023599363280887,-0.001264879637801565,0.00039732582161384355,1.0,-0.0014860393855369114,-0.0073046633757492315,-0.0008622334725921947,-0.0033315400354949555,-0.00145003271844537,-0.005958668662360907,-0.003078169048040139,-0.01003978818643576,-0.0050665582277414365,-0.0018490489399934683,-0.0006131804542176053,-0.0006937566127778212,-0.00037463271224577046,-0.0012176023925807,-0.00124738746631244,-0.0055230184143226875,0.007263736987851939,-0.0004319797364009191,-0.001891158191514992,-0.009213565032897037,-0.0027915152125320038,-0.0004518327814772384,-0.0008755751197252573,-0.0028131595120349353,0.0008826357140922711,-0.0038357909424999825,-0.0019532134460958648,-0.0007759026457727399,-0.0017095111662549537,-0.008794950771182334,-0.003279445110244663,-0.0008739880255175571,-0.0022772549623924507,-0.0007988400285257072,-0.0058123443591373255,-0.0003539930269088228,-0.0015676528171342083,-0.005344110813478952,-0.003988265644829605,-0.0011144251851180462,-0.0004818807557452485,-0.009231981783440287,-0.0001873103845798829,-0.001288969947323539,-0.0011249500570802405,-0.006936113311482325,-0.0016145501790703221,-0.008465357958934383
construcao_ferramentas_seguranca,-0.000892451864455837,-0.0021675492734135066,-0.0015563651132586087,-0.0015702386016289587,-0.0005224641007463689,-0.0006751828265322606,-0.0011578189301494287,-0.0021345892489943053,-0.0038198370507708393,-0.004992084236919864,-0.001620574745382922,-0.009796144342760894,-0.006950030062419032,-0.008270730464343682,-0.0018504505732189335,-0.0005280444054564738,0.00919680848277402,-0.0003934399382658355,-0.0008932068888066244,-0.0016991447680941272,-0.0036137649429162904,-0.002721720571153519,-0.001138592953830419,-0.0015741770118001118,-0.0014860393855369114,1.0,-0.0050155313800045115,-0.0007761473322129872,-0.002998916178626602,-0.0013052601897481726,-0.0053637499967713305,-0.0027708419710897715,-0.00944290208653135,-0.004560708644424222,-0.0016644382844388861,-0.0005519599839650671,-0.0006244913487223152,-0.0003372290561802334,-0.001096035909921816,-0.001122847215967707,-0.004866239558865629,-0.0006145324790679679,-0.00038885050352971705,-0.001702343311637245,-0.007323094065571498,-0.00251280790401815,-0.0004067214033057954,-0.0007881569376838988,-0.002532291217819761,-0.0018798557921253687,-0.0020488194405944233,-0.0017582029155888044,-0.0006984358502843052,-0.0015388320834821233,-0.007916855231188876,-0.0029520224560559798,-0.0007867283003432684,-0.0020498918448572418,-0.0007190831447788506,-0.005232034839340211,-0.00031865005499180795,-0.001411136995409081,-0.006134298215650428,-0.004428938985388938,-0.001003160004656222,-0.00043376936166956677,-0.008310252686797394,-0.00016860915275116332,-0.0011602780658818764,-0.0010126340642410045,-0.006796596579314205,-0.001453352083910719,-0.007620169252188608
cool_stuff,-0.004386869225915241,-0.01065464209544834,-0.0076503512307692645,-0.006886645546341782,-0.002568185217033721,-0.0033188778930802088,-0.005691287604571768,-0.008537376836275633,-0.03109581273146435,-0.018590571668890707,-0.007965975266520962,-0.04851624279335528,-0.028124198641884708,-0.043062746063100746,-0.00909593558715996,-0.002595615342936283,-0.010310482325326718,-0.0019339637533019017,-0.0015512929094438036,-0.008352188157589634,-0.016707415636018772,-0.01337868482398622,-0.0055967818421759595,-0.0077379060588545585,-0.0073046633757492315,-0.0050155313800045115,1.0,-0.003815171419398996,-0.014741246692489865,-0.006416038764969966,-0.02592815754550097,-0.013161531843535629,-0.045191990246151045,-0.02094225239695002,-0.008181587578274644,-0.0027131729609521813,-0.0030697026794050913,-0.0016576577713168683,-0.005387591639651809,-0.004614675405353375,-0.02640304929836852,-0.003020749609159402,-0.0019114042732782906,-0.00691024459479088,-0.0392199387111279,-0.012351769438562097,-0.001999249123392333,-0.0038742049323020715,-0.011927525718569004,-0.009240477668407783,-0.016283503787615578,-0.008642489943156388,-0.0034331787067936378,-0.007564167188999861,-0.034923628211493814,-0.01451073943867968,-0.0031369435454601338,-0.009625843441235538,-0.003534670993855789,-0.025486234597675513,0.0021307932669952126,-0.006936478823409747,-0.029553522482164005,-0.02126378797540528,-0.004931057828848335,-0.00213220403210581,-0.03696200068691234,-0.000828802463046793,-0.0057033755471226615,0.00042423396367495775,-0.03190552297364139,-0.004655063575602766,-0.03553380801441716
